Transaction_ID,Transaction_Amount,Transaction_Type,Vendor_Risk_Score,Employee_ID,Department,Transaction_Frequency,Round_Amount_Flag,Weekend_Transaction,Approval_Level,Previous_Fraud_Flag,Unusual_Time_Flag,Multiple_Approvals,Vendor_New_Flag,Audit_Risk
T02479,2666.53,Expense,0.91,E342,Admin,12,0,0,VP,0,0,0,0,0
T02480,31618.05,Transfer,0.88,E282,Admin,16,0,0,Manager,1,0,1,0,0
T02481,6452.86,Purchase,0.97,E383,Sales,7,1,0,Manager,0,1,0,1,1
T02482,41926.15,Transfer,0.72,E399,IT,14,1,0,VP,0,1,0,1,1
T02483,57663.11,Purchase,0.68,E188,Sales,9,0,1,Director,0,0,1,1,0
T02484,3222.07,Transfer,0.56,E321,IT,9,1,0,VP,1,0,1,0,0
T02485,12423.07,Transfer,0.13,E347,Sales,10,0,1,Director,0,0,1,0,0
T02486,79253.04,Expense,0.19,E276,HR,9,1,1,Manager,0,0,0,0,1
T02487,13210.02,Purchase,0.29,E217,HR,25,1,1,Director,0,0,0,0,0
T02488,39835.58,Expense,0.89,E273,Admin,16,1,0,Manager,0,1,0,0,1
T02489,17770.18,Expense,0.17,E318,Sales,23,0,0,Manager,1,0,0,1,0
T02490,9410.63,Purchase,0.92,E317,IT,8,0,0,Manager,0,0,0,0,0
T02491,6731.38,Transfer,0.52,E176,IT,28,0,0,VP,0,0,0,1,0
T02492,4543.61,Purchase,0.72,E187,HR,2,0,0,VP,0,0,1,0,0
T02493,28692.74,Purchase,0.11,E177,Admin,25,0,0,VP,0,1,1,1,0
T02494,9772.82,Purchase,0.27,E300,IT,18,0,0,VP,0,0,1,0,0
T02495,14319.13,Expense,0.96,E163,Sales,24,0,0,VP,0,1,0,0,0
T02496,13558.29,Purchase,0.27,E103,Admin,18,1,1,Manager,0,0,0,0,0
T02497,17220.86,Purchase,0.3,E182,Sales,27,1,0,Manager,0,0,1,0,0
T02498,40135.3,Purchase,0.2,E292,Sales,12,0,0,Manager,0,0,0,0,0
T02499,78993.82,Transfer,0.13,E105,HR,24,1,0,Manager,0,0,0,0,0
T02500,10470.93,Transfer,0.23,E292,Sales,3,0,0,Director,0,0,1,0,0
T02501,35149.35,Transfer,0.64,E316,Finance,2,0,0,VP,0,0,1,0,0
T02502,28923.25,Transfer,0.46,E121,Admin,6,0,0,Director,0,0,1,0,0
T02503,17044.22,Expense,0.55,E244,Finance,6,0,1,Director,0,0,1,0,0
T02504,62492.75,Expense,0.12,E384,Sales,17,0,1,Director,0,0,0,0,0
T02505,4474.74,Purchase,0.8,E244,Sales,16,0,0,VP,0,0,0,1,0
T02506,2314.15,Expense,0.78,E101,HR,23,0,0,Manager,0,0,1,0,0
T02507,38477.76,Transfer,0.02,E387,HR,28,1,0,Manager,0,0,1,1,0
T02508,11566.03,Purchase,0.38,E324,HR,13,0,0,Director,0,0,0,0,0
T02509,37542.28,Purchase,0.07,E313,HR,12,0,0,Manager,0,0,0,1,0
T02510,44715.4,Transfer,0.79,E265,IT,11,0,1,VP,0,0,1,1,0
T02511,1289.87,Transfer,0.74,E240,HR,15,1,0,Manager,0,0,0,0,0
T02512,42991.23,Transfer,0.9,E163,Sales,28,0,0,Manager,0,0,1,0,0
T02513,11895.71,Expense,0.24,E311,Sales,17,0,0,VP,0,0,0,0,0
T02514,14284.66,Purchase,0.46,E388,Admin,20,0,0,Director,0,0,0,1,0
T02515,19701.7,Transfer,0.18,E197,Finance,29,0,1,Director,0,0,0,0,0
T02516,52177.48,Purchase,0.37,E265,IT,22,0,1,VP,0,0,0,1,0
T02517,386.02,Purchase,0.52,E225,IT,24,0,0,Director,0,0,1,1,0
T02518,12957.49,Expense,0.05,E256,Admin,27,0,0,Director,0,0,0,1,0
T02519,23277.23,Purchase,0.71,E349,Admin,27,0,0,Director,0,0,0,0,0
T02520,25653.61,Transfer,0.54,E160,HR,8,0,0,Director,1,0,0,0,0
T02521,23587.71,Transfer,0.83,E131,Admin,26,1,0,VP,0,0,1,0,0
T02522,2887.46,Purchase,0.27,E373,IT,7,0,0,Director,0,0,1,1,0
T02523,7116.24,Purchase,0.9,E120,Finance,11,0,0,Director,0,0,0,0,0
T02524,8885.64,Expense,1.0,E111,Finance,21,0,0,VP,0,0,0,1,0
T02525,32637.48,Transfer,0.92,E343,IT,29,0,0,Manager,0,1,0,1,0
T02526,6535.66,Transfer,0.78,E202,HR,22,0,0,VP,0,0,1,0,0
T02527,4732.3,Purchase,0.81,E375,Finance,8,1,0,Director,0,0,0,0,0
T02528,63140.58,Purchase,0.57,E106,Finance,19,1,0,VP,0,1,0,1,1
T02529,178.06,Purchase,0.19,E229,HR,6,0,0,VP,0,0,0,0,0
T02530,122576.46,Transfer,0.68,E398,Finance,20,0,0,VP,1,0,1,0,0
T02531,22591.0,Purchase,0.71,E196,Sales,29,0,0,VP,0,1,1,0,0
T02532,35259.86,Expense,0.99,E376,IT,19,0,1,Manager,0,0,0,0,0
T02533,6980.36,Expense,0.54,E384,Finance,19,0,0,VP,0,0,0,0,0
T02534,288.37,Purchase,0.27,E387,Finance,4,1,1,Director,0,0,1,0,0
T02535,26778.26,Expense,0.68,E272,HR,22,1,0,Manager,0,0,1,0,0
T02536,35932.78,Expense,0.98,E304,Finance,15,1,0,VP,0,1,0,0,1
T02537,26978.13,Expense,0.18,E202,HR,27,1,0,Director,0,0,1,0,0
T02538,3082.85,Expense,0.33,E212,IT,17,0,0,Director,0,0,0,0,0
T02539,28002.02,Expense,0.54,E230,Sales,18,0,0,Director,0,0,0,1,0
T02540,29300.07,Transfer,0.17,E138,Admin,29,0,1,Director,0,0,0,0,0
T02541,21490.52,Purchase,0.02,E107,IT,20,1,1,Manager,0,0,0,0,0
T02542,29058.59,Expense,0.34,E145,Finance,12,0,0,Director,0,0,1,0,0
T02543,37405.85,Purchase,0.87,E293,Sales,10,0,0,Director,0,1,0,0,0
T02544,19017.86,Expense,0.04,E105,Admin,9,0,0,Director,0,0,0,0,0
T02545,1855.57,Transfer,0.43,E157,Admin,8,0,0,Director,0,1,0,0,0
T02546,13374.08,Transfer,0.76,E268,Finance,26,0,0,Manager,0,0,0,0,0
T02547,1616.6,Expense,0.95,E221,Admin,8,1,0,VP,0,0,1,1,0
T02548,10469.54,Expense,0.99,E348,Admin,11,0,0,VP,1,1,0,0,1
T02549,10454.81,Expense,0.42,E306,IT,23,0,0,VP,0,0,0,1,0
T02550,1365.79,Transfer,0.95,E214,IT,12,1,1,Manager,0,0,1,0,1
T02551,8579.4,Transfer,0.04,E338,Admin,22,0,0,VP,0,0,1,0,0
T02552,2353.12,Purchase,0.75,E153,HR,23,1,0,Director,0,0,1,0,0
T02553,33029.71,Transfer,0.64,E175,Finance,6,0,0,Manager,0,0,0,1,0
T02554,59010.6,Expense,0.25,E268,HR,3,1,0,VP,0,0,1,0,0
T02555,1501.29,Purchase,0.51,E147,HR,15,1,1,VP,0,0,0,0,0
T02556,62073.12,Transfer,0.13,E323,Admin,28,1,0,VP,0,0,0,1,0
T02557,14787.03,Transfer,0.87,E169,Finance,6,0,1,Manager,0,1,0,0,1
T02558,7121.09,Expense,0.36,E254,HR,28,0,0,Manager,0,0,0,0,0
T02559,1599.53,Purchase,0.63,E146,IT,7,0,0,Director,0,0,1,0,0
T02560,13887.93,Transfer,0.16,E378,IT,6,1,1,Manager,0,0,0,0,0
T02561,31647.7,Transfer,0.21,E301,Finance,27,0,0,Manager,0,1,1,0,0
T02562,24557.56,Expense,0.99,E241,HR,2,0,0,Director,0,0,0,0,0
T02563,1030.62,Purchase,0.75,E225,Sales,6,1,0,VP,0,0,1,0,0
T02564,1513.92,Purchase,0.96,E252,Sales,29,0,1,VP,0,0,0,0,0
T02565,10312.52,Purchase,0.3,E164,Finance,29,1,0,Manager,0,0,1,0,0
T02566,6999.39,Purchase,0.16,E195,Finance,2,0,1,Director,0,0,0,0,0
T02567,5289.32,Expense,0.5,E280,Sales,1,0,1,VP,0,0,0,0,0
T02568,6598.0,Transfer,0.49,E277,HR,15,0,1,Director,0,0,1,1,0
T02569,32540.1,Transfer,0.17,E228,HR,10,1,1,Director,0,0,0,0,0
T02570,52965.85,Purchase,0.73,E138,Admin,10,0,0,Manager,0,0,1,0,0
T02571,10387.33,Purchase,0.36,E399,Finance,10,0,0,VP,0,0,0,0,0
T02572,47312.84,Purchase,0.19,E232,HR,5,1,0,Director,0,0,1,1,0
T02573,7757.29,Transfer,0.33,E208,Sales,4,0,0,VP,0,0,0,0,0
T02574,12941.96,Transfer,0.56,E171,Sales,25,0,1,VP,0,0,1,1,0
T02575,5124.42,Purchase,0.73,E307,IT,15,0,1,VP,0,0,1,0,0
T02576,20459.49,Expense,0.48,E164,HR,9,1,0,VP,0,0,0,0,0
T02577,77246.68,Transfer,0.53,E340,Admin,16,0,0,Director,0,0,1,0,0
T02578,18501.24,Transfer,0.14,E178,Admin,9,0,0,VP,0,0,0,0,0
T02579,8857.55,Purchase,0.91,E187,Finance,19,0,0,Director,0,0,0,1,0
T02580,20872.11,Expense,0.93,E277,IT,14,0,0,Manager,0,0,0,0,0
T02581,2623.16,Purchase,0.68,E361,Sales,26,0,0,Manager,0,0,0,1,0
T02582,43903.17,Purchase,0.02,E165,Sales,12,1,1,Director,1,0,1,0,1
T02583,13986.68,Expense,0.54,E204,Finance,12,0,0,Manager,0,0,1,0,0
T02584,11933.11,Expense,0.63,E197,Admin,3,0,0,Manager,0,0,1,0,0
T02585,17631.26,Expense,0.99,E195,Admin,29,0,0,VP,0,0,0,0,0
T02586,19605.06,Transfer,1.0,E145,Sales,19,1,0,Director,1,0,0,0,1
T02587,1489.64,Purchase,0.86,E130,Finance,11,0,0,Director,0,0,1,0,0
T02588,22952.93,Transfer,0.06,E303,HR,26,1,0,VP,0,1,1,1,0
T02589,5539.64,Expense,0.95,E247,IT,5,0,1,Manager,0,1,1,0,1
T02590,25031.96,Transfer,0.61,E231,Admin,6,0,0,VP,0,1,0,0,0
T02591,34579.61,Expense,0.8,E285,Admin,6,0,0,Director,1,0,0,0,0
T02592,32588.58,Expense,0.41,E288,Admin,19,0,0,VP,0,0,1,0,0
T02593,16081.62,Purchase,0.32,E226,HR,14,0,0,Director,0,0,0,0,0
T02594,14686.46,Purchase,0.46,E396,HR,16,0,0,Director,0,0,0,1,0
T02595,3083.45,Purchase,0.15,E186,IT,12,1,0,Manager,0,0,0,0,0
T02596,29863.89,Transfer,0.36,E220,Admin,18,0,0,Director,0,0,0,0,0
T02597,6332.87,Purchase,0.86,E234,Sales,22,0,0,Manager,0,0,1,0,0
T02598,13731.2,Expense,0.04,E298,Admin,13,0,0,VP,0,0,1,0,0
T02599,6689.16,Purchase,0.15,E270,IT,20,0,0,Manager,0,0,0,1,0
T02600,2873.44,Transfer,0.13,E359,IT,9,0,1,VP,0,0,0,0,0
T02601,19861.15,Purchase,0.4,E223,Sales,18,0,0,VP,1,1,0,0,0
T02602,1117.28,Purchase,1.0,E341,HR,4,0,0,VP,0,0,1,0,0
T02603,27617.8,Purchase,0.17,E170,Sales,11,0,0,Director,0,0,1,0,0
T02604,7642.4,Transfer,0.15,E158,IT,27,1,0,Manager,0,0,0,0,0
T02605,2.69,Expense,0.92,E208,Sales,18,0,0,VP,0,0,0,0,0
T02606,14313.14,Expense,0.88,E140,Admin,21,0,0,VP,0,0,1,0,0
T02607,959.7,Expense,0.03,E385,IT,3,1,0,Manager,1,0,1,1,0
T02608,6463.96,Purchase,0.75,E245,HR,4,0,0,VP,0,0,1,0,0
T02609,24550.05,Purchase,0.66,E385,HR,9,0,0,Director,0,0,1,0,0
T02610,1294.82,Transfer,0.77,E151,Sales,13,0,0,Manager,0,0,0,0,0
T02611,36569.11,Expense,0.49,E275,Sales,15,0,1,VP,0,0,0,1,0
T02612,76.54,Purchase,0.99,E378,Sales,10,0,1,Manager,0,0,0,0,0
T02613,5669.12,Purchase,0.04,E264,Admin,27,0,0,Director,0,0,1,0,0
T02614,27011.14,Purchase,0.23,E351,HR,21,0,1,Director,0,0,0,1,0
T02615,7603.85,Transfer,0.4,E202,IT,9,0,0,VP,0,0,0,1,0
T02616,2149.31,Expense,0.45,E152,IT,16,1,0,Manager,0,0,0,0,0
T02617,8933.05,Transfer,0.92,E354,HR,16,0,1,Director,1,0,0,0,1
T02618,6304.99,Expense,0.56,E272,Sales,13,1,0,Manager,0,0,0,0,0
T02619,36993.52,Expense,0.05,E350,Finance,5,1,0,Manager,0,0,1,0,0
T02620,7518.55,Purchase,0.41,E276,Sales,10,0,0,VP,0,0,1,0,0
T02621,31111.54,Purchase,0.42,E148,HR,25,0,0,Director,0,1,0,1,0
T02622,44488.82,Purchase,0.97,E210,Admin,24,0,0,VP,0,0,0,0,0
T02623,11376.77,Purchase,0.6,E309,Sales,1,0,0,Manager,0,0,0,0,0
T02624,48146.28,Purchase,0.64,E347,IT,29,0,1,VP,1,0,0,0,0
T02625,9474.39,Expense,0.71,E274,Admin,3,0,0,VP,0,0,1,1,0
T02626,66528.34,Purchase,0.77,E206,HR,21,0,0,Director,0,0,1,0,0
T02627,1870.6,Purchase,0.64,E252,Finance,28,0,0,Manager,0,0,0,0,0
T02628,23232.27,Transfer,0.24,E254,Sales,3,1,1,VP,0,0,0,1,0
T02629,13617.02,Transfer,0.87,E239,Admin,10,0,0,Manager,0,0,1,1,0
T02630,9808.99,Expense,0.73,E250,Admin,17,0,0,VP,0,0,1,1,0
T02631,20032.17,Expense,0.74,E372,IT,27,0,0,Director,0,0,1,0,0
T02632,24338.26,Transfer,1.0,E143,Sales,18,0,0,VP,0,1,1,1,0
T02633,87.46,Transfer,0.8,E170,Finance,13,0,0,Director,0,0,1,0,0
T02634,3653.31,Purchase,0.83,E224,Admin,2,1,0,VP,0,0,0,0,0
T02635,24968.67,Purchase,0.95,E251,IT,16,0,0,VP,0,0,0,0,0
T02636,21955.38,Expense,0.15,E319,Sales,4,0,0,Director,0,0,1,1,0
T02637,67655.86,Transfer,0.5,E314,Sales,22,0,1,VP,1,0,1,1,1
T02638,28629.0,Expense,0.58,E243,Finance,18,1,1,VP,0,1,0,1,1
T02639,60226.14,Purchase,0.33,E206,IT,14,1,0,Director,0,0,1,0,0
T02640,24249.54,Expense,0.84,E380,Finance,6,1,0,VP,0,0,0,0,0
T02641,7077.92,Expense,0.76,E163,Admin,11,1,0,Manager,1,0,1,0,1
T02642,2226.79,Expense,0.72,E383,HR,17,0,0,VP,0,0,0,0,0
T02643,30449.05,Purchase,1.0,E364,HR,8,1,0,Director,0,0,0,1,0
T02644,20664.88,Expense,0.26,E105,Finance,3,0,0,VP,1,0,1,0,0
T02645,987.71,Purchase,0.74,E267,Finance,24,0,0,Manager,1,0,0,0,0
T02646,8927.32,Transfer,0.55,E272,HR,3,0,0,Manager,0,0,0,0,0
T02647,62838.21,Expense,0.31,E218,Admin,17,0,1,VP,0,0,0,0,0
T02648,13879.0,Expense,0.16,E325,Finance,4,1,0,VP,0,0,0,0,0
T02649,11338.37,Purchase,0.9,E273,Admin,19,0,1,Director,0,0,1,0,0
T02650,12238.7,Expense,0.6,E228,Admin,8,1,0,VP,0,0,1,1,0
T02651,4686.18,Purchase,0.82,E286,IT,17,1,0,Director,0,0,1,0,0
T02652,9199.71,Expense,0.55,E162,Admin,25,1,1,Manager,0,0,0,0,0
T02653,9234.78,Transfer,0.22,E373,Sales,27,0,1,Manager,0,0,1,1,0
T02654,1075.51,Transfer,0.34,E185,HR,25,0,0,Manager,0,0,1,0,0
T02655,29183.12,Transfer,0.38,E309,HR,22,1,0,Manager,0,1,0,0,0
T02656,10774.37,Expense,0.97,E292,Finance,5,0,1,VP,0,0,1,1,0
T02657,34539.66,Expense,0.01,E337,Finance,11,1,0,VP,0,0,1,0,0
T02658,37988.85,Transfer,0.99,E119,IT,12,1,1,Director,0,0,1,0,1
T02659,4764.99,Transfer,0.98,E281,IT,21,0,0,Director,0,0,0,1,0
T02660,21421.12,Purchase,1.0,E147,Sales,15,0,0,Manager,1,0,0,0,0
T02661,12783.86,Purchase,0.48,E327,Finance,12,0,0,Director,0,0,0,0,0
T02662,42431.41,Transfer,0.96,E153,HR,22,1,0,VP,0,0,1,1,0
T02663,4860.31,Transfer,0.4,E201,Sales,7,0,0,Director,0,1,1,0,0
T02664,22652.48,Expense,0.03,E188,Finance,24,0,0,Manager,0,0,0,1,0
T02665,18717.23,Transfer,0.22,E243,Sales,3,0,0,Director,0,1,1,0,0
T02666,6999.7,Purchase,0.95,E247,Admin,10,0,1,VP,0,0,0,0,0
T02667,2937.56,Purchase,0.01,E329,Admin,16,0,1,Director,0,1,0,0,0
T02668,21090.36,Purchase,0.55,E349,Sales,1,0,0,Manager,0,0,0,0,0
T02669,26833.88,Purchase,0.08,E324,Finance,21,0,0,VP,0,1,1,1,0
T02670,7585.05,Purchase,0.29,E260,Admin,11,0,0,Director,0,0,1,1,0
T02671,20703.32,Purchase,0.09,E267,Admin,17,0,1,Manager,0,0,0,1,0
T02672,10054.86,Transfer,0.86,E209,Sales,14,1,1,Director,0,0,1,0,1
T02673,24979.88,Purchase,0.59,E360,Admin,18,1,0,Director,0,0,0,0,0
T02674,4443.26,Purchase,0.9,E272,HR,12,1,0,VP,1,0,1,0,1
T02675,44184.63,Purchase,0.69,E396,Admin,16,0,0,VP,0,0,0,0,0
T02676,6776.97,Purchase,0.97,E342,Sales,8,0,0,VP,0,0,0,1,0
T02677,9170.55,Transfer,0.51,E308,Admin,3,0,0,Manager,0,0,0,0,0
T02678,1196.95,Expense,0.64,E342,Admin,11,1,1,Director,0,0,0,0,0
T02679,2364.69,Expense,0.58,E353,IT,26,0,0,Manager,0,0,1,0,0
T02680,14507.7,Expense,0.48,E181,Sales,15,0,0,VP,0,1,0,0,0
T02681,6228.37,Expense,0.85,E130,Sales,4,1,0,Manager,0,0,0,0,0
T02682,36094.49,Purchase,0.64,E103,IT,27,0,0,Manager,0,1,1,1,0
T02683,296.05,Expense,0.8,E293,IT,16,0,0,VP,1,0,1,0,0
T02684,9531.51,Expense,0.79,E155,HR,22,0,0,Director,0,0,0,0,0
T02685,8230.03,Transfer,0.19,E360,Admin,24,0,0,Manager,0,1,0,0,0
T02686,390.34,Transfer,0.65,E180,Finance,17,1,1,Director,0,0,1,1,0
T02687,2656.2,Transfer,0.2,E153,Finance,14,1,0,VP,1,0,1,0,0
T02688,10676.52,Purchase,0.58,E195,IT,2,1,0,Director,0,0,1,1,0
T02689,13579.54,Purchase,0.68,E356,Sales,27,0,0,Director,0,0,0,1,0
T02690,10360.02,Purchase,1.0,E303,Sales,22,0,0,Director,0,0,1,1,0
T02691,15140.39,Transfer,0.03,E310,HR,15,0,0,Director,0,0,0,0,0
T02692,18083.87,Expense,0.09,E225,Finance,24,1,0,Manager,0,0,0,0,0
T02693,199.47,Transfer,0.08,E106,Sales,28,0,0,Manager,0,0,1,1,0
T02694,12475.97,Purchase,0.4,E224,HR,8,1,0,VP,0,0,1,0,0
T02695,66208.44,Transfer,0.82,E370,HR,13,0,0,VP,1,0,0,1,1
T02696,14639.1,Expense,0.84,E207,IT,3,0,0,VP,0,0,0,0,0
T02697,22635.66,Purchase,0.74,E359,Finance,4,1,0,Manager,0,0,1,0,0
T02698,7475.37,Expense,0.9,E169,HR,26,1,0,Manager,0,0,1,0,0
T02699,29743.64,Expense,0.32,E137,HR,4,1,0,Manager,0,0,0,0,0
T02700,29649.19,Purchase,0.09,E274,HR,4,0,0,Director,0,0,0,0,0
T02701,14733.46,Expense,0.06,E287,Finance,2,0,1,Manager,0,1,0,0,0
T02702,74605.55,Transfer,0.85,E326,IT,13,1,0,Manager,0,0,0,0,1
T02703,2683.21,Expense,0.73,E357,Admin,22,0,0,Manager,0,0,1,0,0
T02704,341.86,Expense,0.7,E296,Sales,8,1,0,VP,0,0,0,0,0
T02705,29407.28,Expense,0.34,E107,Finance,9,0,0,VP,0,0,0,0,0
T02706,32917.43,Transfer,0.38,E150,Finance,29,0,1,VP,0,0,0,0,0
T02707,2561.38,Expense,0.96,E321,Finance,1,1,1,Manager,0,0,1,0,1
T02708,6173.56,Expense,0.06,E118,Admin,1,0,0,Manager,0,0,0,1,0
T02709,354.16,Transfer,0.77,E346,Sales,9,0,1,VP,0,0,0,0,0
T02710,6943.22,Purchase,0.31,E130,Sales,11,0,0,Director,0,0,0,0,0
T02711,29668.61,Purchase,0.04,E179,HR,16,0,1,VP,0,0,0,0,0
T02712,14594.59,Purchase,0.74,E121,HR,29,0,1,Director,1,0,0,1,1
T02713,8557.15,Expense,0.33,E388,IT,4,1,0,Director,0,0,1,1,0
T02714,9296.0,Purchase,0.72,E341,Finance,15,0,0,Manager,0,0,0,0,0
T02715,27.09,Transfer,0.71,E313,IT,27,0,1,Manager,0,0,0,0,0
T02716,7127.8,Expense,0.53,E299,Finance,7,0,0,Manager,0,0,0,1,0
T02717,20795.1,Expense,0.78,E264,Sales,2,1,0,Director,0,1,0,0,1
T02718,73143.31,Expense,0.58,E239,IT,10,0,0,Director,0,0,1,0,0
T02719,37554.3,Purchase,0.29,E384,Sales,17,0,0,VP,0,0,0,1,0
T02720,477.56,Purchase,0.73,E112,HR,11,1,0,VP,0,0,0,0,0
T02721,45765.87,Purchase,0.59,E125,Sales,23,1,0,VP,0,0,1,0,0
T02722,30575.45,Expense,0.01,E121,Admin,22,0,1,VP,0,0,0,0,0
T02723,30316.78,Transfer,0.9,E175,IT,19,0,1,Director,1,1,0,0,1
T02724,12249.63,Expense,0.55,E191,Finance,10,1,0,Manager,0,0,0,0,0
T02725,10150.13,Transfer,0.87,E365,Sales,4,0,0,Manager,0,0,1,1,0
T02726,7216.98,Expense,0.88,E147,IT,29,0,1,Manager,0,0,0,0,0
T02727,1359.04,Transfer,0.44,E269,Finance,13,1,0,Director,0,0,0,0,0
T02728,5181.51,Expense,0.51,E344,IT,1,0,0,Manager,0,1,0,0,0
T02729,5663.28,Expense,0.42,E327,IT,7,1,0,VP,0,0,1,0,0
T02730,13235.96,Transfer,0.45,E286,Admin,9,0,0,VP,0,0,0,1,0
T02731,27522.48,Transfer,0.9,E267,Sales,1,0,1,Manager,0,0,0,0,0
T02732,12841.85,Transfer,0.79,E302,Admin,18,0,0,Manager,0,0,1,0,0
T02733,1191.7,Transfer,0.13,E105,HR,18,0,0,VP,0,0,0,0,0
T02734,63301.87,Transfer,0.61,E231,IT,16,1,1,Manager,0,0,0,0,1
T02735,57197.58,Transfer,1.0,E344,Sales,22,1,0,Manager,0,0,0,0,1
T02736,30759.98,Transfer,0.6,E190,HR,16,0,0,Manager,0,1,0,0,0
T02737,94952.89,Transfer,0.79,E225,HR,5,0,0,Director,0,0,0,1,0
T02738,15726.42,Expense,0.77,E341,Admin,14,0,0,Manager,1,1,1,0,1
T02739,65811.92,Transfer,0.35,E348,HR,22,1,0,VP,0,0,1,1,0
T02740,1572.32,Transfer,0.37,E106,Finance,1,1,0,Director,1,0,0,0,0
T02741,9104.06,Expense,0.72,E187,Finance,6,1,0,VP,0,0,0,1,0
T02742,5107.69,Expense,0.5,E185,Finance,27,1,0,VP,0,1,0,0,0
T02743,4358.97,Purchase,0.57,E244,HR,6,0,1,Manager,0,0,0,1,0
T02744,3035.14,Purchase,0.71,E297,IT,23,0,0,VP,0,0,0,1,0
T02745,19479.12,Transfer,0.78,E263,Sales,12,0,1,Manager,0,0,1,1,0
T02746,30403.09,Transfer,0.27,E244,Finance,18,0,0,Director,0,0,1,0,0
T02747,17269.15,Purchase,0.15,E100,Finance,22,0,0,Manager,0,0,1,0,0
T02748,3179.04,Purchase,0.29,E219,Finance,9,0,0,Manager,0,0,0,1,0
T02749,33333.27,Transfer,0.51,E166,Admin,16,0,0,Manager,0,0,0,0,0
T02750,20209.54,Purchase,0.34,E148,Admin,15,0,0,Manager,0,0,0,0,0
T02751,9825.88,Transfer,0.57,E386,Finance,25,0,0,Manager,0,0,0,1,0
T02752,22425.15,Expense,0.05,E123,Finance,2,1,0,Director,0,0,0,0,0
T02753,6019.53,Expense,0.51,E310,Admin,5,1,0,Manager,0,0,1,1,0
T02754,8468.27,Purchase,0.37,E392,Sales,29,0,0,Director,0,0,0,0,0
T02755,49895.71,Expense,0.53,E162,IT,23,0,0,VP,0,0,1,0,0
T02756,6864.02,Expense,0.42,E155,Sales,21,0,0,Manager,0,1,0,0,0
T02757,12697.12,Expense,0.28,E117,IT,13,1,0,VP,0,0,0,0,0
T02758,44171.18,Expense,0.9,E176,HR,19,0,0,Director,0,0,1,0,0
T02759,24600.95,Transfer,0.18,E359,HR,1,0,0,Manager,0,0,0,0,0
T02760,1284.44,Transfer,0.68,E220,Sales,29,0,0,Manager,0,0,1,0,0
T02761,3187.02,Purchase,0.92,E283,Admin,16,1,0,VP,0,0,0,0,0
T02762,157.45,Expense,0.54,E147,Finance,7,0,1,VP,0,1,1,1,0
T02763,19934.93,Expense,0.88,E246,HR,13,0,0,VP,1,0,1,0,0
T02764,11872.32,Expense,0.12,E381,Admin,24,0,0,Director,0,1,0,0,0
T02765,2883.76,Purchase,0.49,E393,Admin,22,0,0,Director,0,0,0,0,0
T02766,63370.37,Transfer,0.46,E179,IT,16,0,0,Manager,0,0,0,0,0
T02767,15085.98,Expense,0.01,E335,HR,28,1,0,VP,0,1,0,0,0
T02768,5538.62,Transfer,0.44,E328,Sales,12,1,0,Director,0,0,0,0,0
T02769,13887.1,Purchase,0.37,E383,Admin,7,0,0,Director,0,1,0,0,0
T02770,22764.97,Transfer,0.67,E160,Sales,25,1,0,Director,0,0,0,0,0
T02771,1586.04,Expense,0.94,E319,Sales,14,0,0,VP,0,0,1,0,0
T02772,6423.5,Transfer,0.09,E188,HR,18,0,1,Director,0,0,0,1,0
T02773,32897.73,Transfer,0.33,E363,Sales,21,1,0,Director,0,0,1,0,0
T02774,12311.31,Purchase,0.44,E327,Sales,19,0,0,VP,0,0,1,0,0
T02775,15818.6,Purchase,0.46,E202,Finance,28,0,0,Director,0,0,0,0,0
T02776,11341.43,Purchase,0.77,E187,Sales,13,0,1,VP,0,0,0,1,0
T02777,897.85,Purchase,0.44,E122,Finance,2,0,0,VP,0,0,1,0,0
T02778,3624.44,Transfer,0.03,E392,HR,19,1,0,Director,0,0,1,0,0
T02779,11795.27,Transfer,0.71,E366,Sales,4,1,0,VP,0,0,1,0,0
T02780,4693.84,Purchase,0.88,E116,Admin,14,0,1,Manager,0,0,1,0,0
T02781,1025.42,Purchase,0.51,E384,Sales,2,0,0,VP,0,0,1,0,0
T02782,37113.12,Expense,0.58,E261,Finance,18,1,0,Manager,0,0,1,0,0
T02783,79470.02,Expense,0.16,E177,Admin,24,0,0,Manager,0,0,1,1,0
T02784,31514.54,Purchase,0.22,E221,HR,19,0,0,VP,0,0,0,0,0
T02785,38453.53,Transfer,0.24,E211,IT,19,1,0,Manager,1,0,1,0,0
T02786,5540.83,Purchase,0.43,E338,IT,4,1,0,Manager,0,0,0,0,0
T02787,64693.49,Transfer,0.93,E309,Finance,27,0,1,Director,0,0,1,0,1
T02788,4386.16,Transfer,0.52,E101,HR,21,0,0,VP,0,0,0,0,0
T02789,60494.91,Expense,0.19,E302,HR,19,0,0,VP,0,0,1,0,0
T02790,105256.28,Purchase,0.27,E386,Sales,22,1,0,Manager,0,0,0,0,0
T02791,24876.66,Purchase,0.38,E216,IT,26,1,0,VP,0,1,1,0,0
T02792,79418.2,Transfer,0.62,E399,Sales,3,1,0,VP,0,0,0,0,0
T02793,16858.01,Purchase,0.44,E213,HR,8,0,0,Director,0,0,0,0,0
T02794,6009.72,Expense,0.39,E173,Finance,4,1,0,Director,0,0,1,0,0
T02795,11489.37,Expense,0.56,E340,Finance,21,0,0,VP,0,0,0,0,0
T02796,18006.43,Purchase,0.24,E153,Admin,3,1,0,Director,0,0,1,0,0
